t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.774999999999963,"[1.2290632773401207, -0.01962061625428173, 0.30845174850098167]","[0.5707135676843055, -0.8211492091337917, 0.0]","[1.0407684252169698, -1.0841970648375492, -0.3648817559032093]","[3.4396217638877182, 2.3905994020547134, 0.0]","[-0.9816249595352357, 0.09352630910913218, -0.16632879578780935, -3.694214631766568e-06]","[[0.9433085501351129, -0.030111364134937438, 0.3305484608827037], [-0.03009889277601436, 0.9840131313814161, 0.17553408194022624], [-0.33054959672589085, -0.175531943015718, 0.927321681556879]]","[-1.6008920461031058, -0.8288991421534959, -0.3500876823655947]",[11.206781002618769],"[0.980537809626555, -0.1300739996576379, 0.14705903068435666, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.35721300813557, 52.17324035477919, 51.2252942262712, 53.90729652766249]"
2.779999999999963,"[1.2342671194662056, -0.025041601578469477, 0.3066273397214656]","[0.5877852522923477, -0.8090169943750385, 0.0]","[1.0590522213523537, -1.0739160366821083, -0.36201757237775845]","[3.3888024615438876, 2.4621091073200834, 0.0]","[-0.9815849785461224, 0.09759953598601741, -0.16421102414727307, -4.05296333778495e-06]","[[0.94466946335626, -0.031119489403777602, 0.3265443038569865], [-0.03110498407062391, 0.9825056589815517, 0.18361674769800582], [-0.3265456858820248, -0.18361428988092146, 0.9271751223924005]]","[-1.581857561163059, -0.861026010944176, -0.35015382479875684]",[11.198355579579427],"[0.9804735144822365, -0.13370385447691127, 0.14420460012381192, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.33190070946334, 52.083435700229074, 51.29022077156797, 53.87976543880239]"
2.784999999999963,"[1.2395623805729674, -0.03041118176188002, 0.3048172518595768]","[0.6045991148622504, -0.7965299180242907, 0.0]","[1.0770897805620618, -1.0631952341742172, -0.35919869372096885]","[3.336496718439456, 2.532538850157516, 0.0]","[-0.9815421602923805, 0.10162402507731161, -0.16201094122739199, -4.274055154022586e-06]","[[0.9460694790641546, -0.03206179617698704, 0.3223733580945934], [-0.032045882865263164, 0.9809486611177753, 0.19160580795641385], [-0.3223749403639579, -0.19160314579137172, 0.9270181402476358]]","[-1.5621938059702738, -0.8922547378693446, -0.35018912833831217]",[11.190477597975322],"[0.9804052629095448, -0.13727035301942428, 0.14128825372687234, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.307919235368026, 51.997245753735086, 51.35233998975675, 53.85490802055253]"
2.7899999999999627,"[1.2449478294757776, -0.03572715793275111, 0.303021258390972]","[0.6211477802781883, -0.7836934573259365, 0.0]","[1.0948731958250144, -1.052040186824947, -0.3564233104448936]","[3.282727477602064, 2.6018577377540844, 0.0]","[-0.9814963573474054, 0.10559814091613154, -0.1597308145902471, -4.3780421991038205e-06]","[[0.9475049098086943, -0.03293679823884086, 0.31804026979329614], [-0.0329200175775245, 0.9793451150176371, 0.1994979151113797], [-0.3180420071800487, -0.19949514533658624, 0.9268500248994013]]","[-1.5419111250927813, -0.9226252811683834, -0.3501956267340108]",[11.183121731415026],"[0.9803331914118009, -0.14077212339494619, 0.13831139899238787, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.28462811778875, 51.91511656472152, 51.41123823539201, 53.83313233226865]"
2.7949999999999626,"[1.2504221954549026, -0.04098735886687584, 0.3012391418387475]","[0.6374239897485686, -0.7705132427758894, 0.0]","[1.112394755016584, -1.0404565608256673, -0.35368975886723003]","[3.2275183239978436, 2.670035364554665, 0.0]","[-0.9814474543704041, 0.10952027677996537, -0.15737281615536872, -4.384252513047676e-06]","[[0.9489721337023377, -0.033743148200440255, 0.3135495007266885], [-0.033725960070557316, 0.9776980652317792, 0.20728977992017575], [-0.3135513499791568, -0.20728698268718868, 0.9266701990107858]]","[-1.521019952010752, -0.952174993293094, -0.3501756937621856]",[11.176263493299379],"[0.9802574501327079, -0.1442078254650033, 0.13527540254597997, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.261460129879886, 51.837422644616026, 51.466580750807985, 53.81477601232624]"
2.7999999999999625,"[1.2559841692299856, -0.04618964167100418, 0.2994706930444114]","[0.6534206039899855, -0.75699505565186, 0.0]","[1.129646931692937, -1.0284501596364486, -0.35099651018261746]","[3.1708934741862396, 2.7370418255988582, 0.0]","[-0.9813953663125979, 0.1133888551124355, -0.1549390283236295, -4.310754631499828e-06]","[[0.9504675934322138, -0.03447963459289368, 0.3089053392764792], [-0.034462422939020694, 0.9760106179096363, 0.2149781736196077], [-0.308907259934674, -0.2149754137709488, 0.9264782114187367]]","[-1.4995308081874978, -0.9809386427206691, -0.3501319838065136]",[11.16987923663677],"[0.9801782008544895, -0.1475761508458612, 0.13218159581112543, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.23791847735371, 51.76446991502881, 51.518106588657886, 53.80010951491143]"
2.8049999999999624,"[1.2616324038884503, -0.05133189246918642, 0.29771571049349826]","[0.6691306063587421, -0.7431448254774987, 0.0]","[1.1466223767021897, -1.0160269242783537, -0.34834215996648055]","[3.112877765697838, 2.802847729638277, 0.0]","[-0.9813400365604591, 0.11720232789631362, -0.15243145004157382, -4.174334872893909e-06]","[[0.9519877949670942, -0.035145179176940454, 0.30411191133250803], [-0.0351282569584578, 0.9742859350354173, 0.22255992980593736], [-0.30411386649863736, -0.22255725818940159, 0.9262737300768416]]","[-1.4774543030112486, -1.0089484473808632, -0.35006737576094255]",[11.163946150528883],"[0.9800956151002664, -0.15087582291197082, 0.12903128040078432, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.21357363824646, 51.69649897289558, 51.56562343293864, 53.78933962986613]"
2.8099999999999623,"[1.2673655157719612, -0.056412027090578194, 0.29597399969366583]","[0.6845471059285738, -0.7289686274215194, 0.0]","[1.163313910581983, -1.0031929333438758, -0.3457254181333279]","[3.0534966461398403, 2.8674242120284816, 0.0]","[-0.9812814350378124, 0.1209591769823011, -0.14985200278265154, -3.990486456242429e-06]","[[0.9535293060415962, -0.03573883446283973, 0.2991731910299947], [-0.035722448695092605, 0.9725272286365199, 0.2300319460853139], [-0.29917514799705275, -0.2300294008856434, 0.9260565347478165]]","[-1.454801134464892, -1.0362341185828043, -0.34998492040589435]",[11.15844225368433],"[0.9800098723443599, -0.15410559680266284, 0.12582573322530918, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.18805992847325, 51.63368862775812, 51.609002381293884, 53.78261323859082]"
2.814999999999962,"[1.2731820853248712, -0.06142799175729757, 0.2942453726029992]","[0.699663340513252, -0.7144726796329145, 0.0]","[1.1797145167043654, -0.9899544027401019, -0.3431450993658544]","[2.992776162033837, 2.930742947390035, 0.0]","[-0.9812195562864743, 0.12465791437805777, -0.14720253642396494, -3.7734095364601405e-06]","[[0.9550887544922085, -0.036259781432030624, 0.2940930112957862], [-0.036244118270925496, 0.9707377549756808, 0.23739118550514546], [-0.2940949420396162, -0.23738879357559525, 0.9258265095315852]]","[-1.4315820903885648, -1.0628229143566101, -0.3498877913649633]",[11.15334638529533],"[0.9799211583329683, -0.1572642594344739, 0.1225662113141313, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.161071862632525, 51.576159665351334, 51.648172741842345, 53.7800212587266]"
2.819999999999962,"[1.279080657908393, -0.06637776377099808, 0.29252964710616997]","[0.7144726796326926, -0.6996633405134786, 0.0]","[1.1958173351301278, -0.9763176851793305, -0.3406001140261554]","[2.930742947390984, 2.9927761620329076, 0.0]","[-0.9811544175430532, 0.1282970825018795, -0.14448483499922807, -3.5360212256004404e-06]","[[0.9566628265122252, -0.03670732745000521, 0.28887507417760705], [-0.036692517277081005, 0.9689208087373483, 0.24463467777817977], [-0.2888769557190587, -0.24463245595636085, 0.9255836353065281]]","[-1.4078080502071812, -1.0887397011614415, -0.3497792397088349]",[11.148638193589521],"[0.9798296635165704, -0.16035062952107443, 0.1192539563503007, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.13236037194005, 51.52397879118435, 51.68311688926348, 53.78160273075031]"
2.824999999999962,"[1.2850597445840437, -0.07125935219689473, 0.2908266465360392]","[0.7289686274213023, -0.6845471059288051, 0.0]","[1.2116156571359413, -0.9622892694318449, -0.3380894595558125]","[2.86742421202945, 3.053496646138931, 0.0]","[-0.9810860568275792, 0.1318752544052937, -0.14170062231065628, -3.2899746610385084e-06]","[[0.9582482648854848, -0.03708090435802488, 0.2835229609325298], [-0.03706702682664078, 0.9670797172180049, 0.25175952031209603], [-0.28352477557735745, -0.25175747670632265, 0.9253279821535034]]","[-1.3834899870051565, -1.114007022950032, -0.3496625522361491]",[11.14429812234717],"[0.9797355815944006, -0.16336355760243265, 0.11589019891845138, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.10172893369923, 51.477162708243206, 51.71386521745945, 53.78734900058929]"
2.829999999999962,"[1.2911178228697233, -0.07607079854405396, 0.2891361992382601]","[0.7431448254772878, -0.6691306063589765, 0.0]","[1.2271029203788104, -0.9478757793553857, -0.3356122123675297]","[2.8028477296392587, 3.112877765696955, 0.0]","[-0.9810145310577701, 0.13539103396867477, -0.13885156738445611, -3.0456861843735646e-06]","[[0.9598418672518978, -0.037380066729746995, 0.2780401418530609], [-0.03736715573667795, 0.9652178345294304, 0.2587628790581606], [-0.27804187731804253, -0.25876101429233317, 0.9250597018246237]]","[-1.3586389698398529, -1.1386451766233079, -0.34954101342744537]",[11.140307395652076],"[0.9796391081704724, -0.16630192608450334, 0.1124761624680799, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.069029659939, 51.4356822837856, 51.74049121949467, 53.79720795405252]"
2.8349999999999618,"[1.2972533374716173, -0.0808101774408309, 0.28745813817642246]","[0.7569950556516516, -0.653420603990227, 0.0]","[1.242272704663473, -0.9330839727155817, -0.33316752022736307]","[2.73704182559987, 3.170893474185367, 0.0]","[-0.9809399142010133, 0.1388430560737829, -0.13593928975646158, -2.8123697065426576e-06]","[[0.9614404844512073, -0.0376044902775131, 0.27242998581139394], [-0.037592538827897454, 0.963338535823234, 0.26564198919301324], [-0.27243163524580055, -0.2656402975998114, 0.924779020311546]]","[-1.3332661661943592, -1.162672292955273, -0.3494178710381207]",[11.136648001123277],"[0.9795404395198567, -0.1691646492904007, 0.10901306699520884, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.034159386505, 51.399466761706485, 51.763106719811304, 53.81108826108896]"
2.8399999999999617,"[1.3034647009949347, -0.0854755973044088, 0.28579230057528565]","[0.7705132427756861, -0.6374239897488143, 0.0]","[1.2571187282794567, -0.917920739811218, -0.33075459512336236]","[2.670035364555694, 3.2275183239969922, 0.0]","[-0.9808622954744893, 0.14222998675690587, -0.13296536457625344, -2.5980773542120246e-06]","[[0.9630410189851987, -0.03775397039197052, 0.2666957695044906], [-0.03774293532917597, 0.9614452115443659, 0.2723941556479271], [-0.2666973314165101, -0.2723926264017653, 0.9244862305612023]]","[-1.3073828444812297, -1.1861044221153192, -0.3492963052694441]",[11.133302671854949],"[0.9794397714632319, -0.17195067352375085, 0.10550213244660288, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.99705579796502, 51.368407979160786, 51.781857278858645, 53.82886359050138]"
2.8449999999999616,"[1.309750294636332, -0.09006520100346489, 0.28413852759966884]","[0.7836934573257407, -0.6211477802784353, 0.0]","[1.2716348448755377, -0.9023931019177497, -0.32837270661361223]","[2.601857737755119, 3.282727477601244, 0.0]","[-0.9807817776023502, 0.1455505233460429, -0.12993132751981076, -2.4097455189844536e-06]","[[0.9646404236327081, -0.03782842079785032, 0.2608406863847172], [-0.03781822737338043, 0.9595412617207608, 0.27901675349997507], [-0.26084216448274794, -0.27901537168276463, 0.9241816853804689]]","[-1.2810003765173477, -1.2089556229656124, -0.3491794014329532]",[11.130254867272459],"[0.9793372983471476, -0.1746589771446237, 0.10194458185163127, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.95769361852809, 51.342364548561044, 51.796917785984284, 53.850376758906314]"
2.8499999999999615,"[1.3161084688607096, -0.09457716651305365, 0.2824966640666008]","[0.796529918024099, -0.604599114862503, 0.0]","[1.285815040840348, -0.8865082095619415, -0.32602117564419175]","[2.5325388501585744, 3.3364967184386525, 0.0]","[-0.9806984751374436, 0.14880339458531358, -0.1268386795023641, -2.253245463213733e-06]","[[0.9662357002462657, -0.037827872308096484, 0.2548678552627835], [-0.03781841857012177, 0.9576300902957724, 0.2855072282394372], [-0.2548692582216691, -0.2855059758337001, 0.9238657905652654]]","[-1.2541302399000935, -1.2312380553609978, -0.34907012600291804]",[11.127488753094875],"[0.9792332121269289, -0.17728857065821085, 0.09834164418772696, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.91608089434018, 51.32116596915019, 51.808488252902926, 53.875443781054834]"
2.8549999999999613,"[1.3225375440649114, -0.09900970756086336, 0.28086655818837986]","[0.8090169943748521, -0.5877852522926043, 0.0]","[1.2996534331588505, -0.8702733406399226, -0.3236993688254388]","[2.462109107321158, 3.388802461543107, 0.0]","[-0.9806125128537558, 0.1519873607495104, -0.1236888911846534, -2.1334376733859e-06]","[[0.967823898754039, -0.03775247165812059, 0.24878032857168328], [-0.037743632640561055, 0.9557150995096209, 0.291863095927543], [-0.24878166973397833, -0.29186195273282645, 0.9235389982839681]]","[-1.2267840202245968, -1.2529620747292534, -0.34897130593385634]",[11.124989180577561],"[0.9791277015487244, -0.17983849681620456, 0.0946945569861333, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.872255388264406, 51.304616635680944, 51.8167898169679, 53.90385779226899]"
2.8599999999999612,"[1.3290358112307057, -0.10336107426406298, 0.2792480613442527]","[0.8211492091336118, -0.5707135676845644, 0.0]","[1.3131442677153378, -0.8536958983903218, -0.3214066931530912]","[2.390599402055798, 3.439621763886964, 0.0]","[-0.9805240242145449, 0.15510121375144556, -0.12048340726723927, -2.0542291931847583e-06]","[[0.969402116385919, -0.03760248040173355, 0.24258110028223293], [-0.03759411209902188, 0.9537996843356934, 0.29808194325825593], [-0.24258239730447814, -0.298080887728095, 0.9232018007398184]]","[-1.1989734130890721, -1.274136328261266, -0.34888561110513006]",[11.122741665192502],"[0.9790209514268424, -0.18230783073059145, 0.09100456868523923, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.82628110457728, 51.292499715160275, 51.82206096083836, 53.935392817564264]"
2.864999999999961,"[1.3356015325692823, -0.10762955375601459, 0.2776410278784872]","[0.8329212407100093, -0.5533915492434798, 0.0]","[1.3262819180145236, -0.8367834092334946, -0.31914259115934757]","[2.3180411008826534, 3.4889323344446144, 0.0]","[-0.980433149920016, 0.15814377724447015, -0.11722365056886866, -2.0186332126556677e-06]","[[0.9709674971381137, -0.037378273850267416, 0.23627311346262442], [-0.03737021696596678, 0.9518872269772174, 0.30416142753732045], [-0.23627438791638916, -0.3041604375351904, 0.9228547241322103]]","[-1.1707102258448177, -1.2947678520896055, -0.3488155397423427]",[11.120732364890035],"[0.9789131420122266, -0.18469567999942765, 0.0872729407393797, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.77824495753485, 51.28458086650235, 51.82455395301756, 53.9698073657426]"
2.869999999999961,"[1.3422329421593548, -0.11181347080218206, 0.27604531492269047]","[0.844327925501927, -0.5358267949791353, 0.0]","[1.3390608842931928, -0.8195435204871783, -0.3169065364776324]","[2.2444660302706874, 3.536712543970085, 0.0]","[-0.9803400365373905, 0.16111390672227516, -0.11391102588616187, -2.0288302365566217e-06]","[[0.972517231486466, -0.03708034003653198, 0.2298592674761561], [-0.03707242349685511, 0.9499810914295532, 0.3100992765911991], [-0.22986054441328058, -0.3100983300649817, 0.9224983229323186]]","[-1.1420063790545927, -1.3148621688839215, -0.3487634066553913]",[11.11894805807206],"[0.9788044484476854, -0.1870011848439836, 0.08350094949142006, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.72825359490588, 51.28061178162726, 51.82453151177884, 54.00684783062439]"
2.874999999999961,"[1.3489282465808208, -0.11591118840461795, 0.2744607822403023]","[0.8553642601604218, -0.5180270093732703, 0.0]","[1.3514757929957433, -0.8019839979682332, -0.31469802980383366]","[2.169906462677542, 3.5829414344843324, 0.0]","[-0.9802448352152827, 0.1640104896178181, -0.11054692363306348, -2.0862302033657357e-06]","[[0.9740485563548922, -0.03670927868553998, 0.22334242481297215], [-0.03670132291150704, 0.9480846181131399, 0.3158932886178611], [-0.22334373230403412, -0.3158923641933267, 0.9221331744844965]]","[-1.1128739076296865, -1.3344233853397813, -0.3487313341254165]",[11.117376121394612],"[0.9786950403053133, -0.18922351825648867, 0.07968988781782482, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.676430384991136, 51.28033353028502, 51.822263693476394, 54.04625168525877]"
2.879999999999961,"[1.3556856255457994, -0.11992110839445912, 0.27288729209128315]","[0.8660254037843561, -0.500000000000143, 0.0]","[1.3635213965878072, -0.7841127234894447, -0.31251659523599085]","[2.0943951023937943, 3.6275987284680897, 0.0]","[-0.980147700483478, 0.16683244540296013, -0.10713272325958997, -2.191534975733001e-06]","[[0.9755587553418267, -0.03626580017436843, 0.21672541755322336], [-0.03625762010884075, 0.9462011185819426, 0.32154133199065393], [-0.21672678620777178, -0.32154040948533, 0.9217598739411785]]","[-1.08332496162301, -1.353454289084509, -0.34872124526744674]",[11.116004507506283],"[0.978585081201413, -0.19136188615759253, 0.07584106655521541, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.62291257332475, 51.28347969470253, 51.81802500481038, 54.087750458525555]"
2.8849999999999607,"[1.3625032325287385, -0.12384167201190634, 0.2713247091151032]","[0.8763066800437834, -0.4817536741018611, 0.0]","[1.3751925736829849, -0.7659376922596861, -0.31036177697382444]","[2.0179650711977306, 3.6706648377562816, 0.0]","[-0.9800487891384484, 0.16957872569014515, -0.10366979645040893, -2.344800673053886e-06]","[[0.9770451592043626, -0.03575072446408595, 0.21001105346056148], [-0.03574213235221797, 0.944333870312131, 0.3270413450257137], [-0.21001251593711823, -0.3270404058852734, 0.9213790295357049]]","[-1.053371806661554, -1.3719564445685495, -0.3487348596919849]",[11.114821722818936],"[0.9784747284841369, -0.19341552756254957, 0.07195581571766906, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.567848613302225, 51.28977928364214, 51.81209173752069, 54.13107248687473]"
2.8899999999999606,"[1.3693791953971535, -0.12767136047320476, 0.2697729002302341]","[0.8862035792311387, -0.46329603512000717, 0.0]","[1.3864843294585434, -0.7474670101950774, -0.30823313635909594]","[1.9406498938270575, 3.7121208721300336, 0.0]","[-0.979948259214278, 0.17224831433721402, -0.10015951010470807, -2.545499366536552e-06]","[[0.9785051465968655, -0.03516497998735497, 0.20320212170628518], [-0.03515578791111338, 0.942486111575617, 0.3323913357225528], [-0.20320371221952574, -0.33239036338251887, 0.9209912581944747]]","[-1.023026824006175, -1.3899302875550577, -0.34877369128702385]",[11.113816805397237],"[0.9783641329890315, -0.19538371475502095, 0.0680354855141727, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.51139567327678, 51.29895941880575, 51.80473952291337, 54.17594543712245]"
2.8949999999999605,"[1.3763116170444463, -0.13140869552418016, 0.2682317345484386]","[0.8957117602393393, -0.44463517918507567, 0.0]","[1.3973917963367528, -0.7287088911481339, -0.3061302492375546]","[1.8624834832738866, 3.7519486476025206, 0.0]","[-0.979846269038064, 0.17484022755621204, -0.0966032290996504, -2.792579706326295e-06]","[[0.9799361450582108, -0.034509602476100375, 0.19630139822577702], [-0.0344996246454081, 0.9406610364030177, 0.3375893814866323], [-0.19630315205767718, -0.3375883616627542, 0.9205971814871465]]","[-0.9923025102319227, -1.4073752178621979, -0.3488390479418552]",[11.112979303045046],"[0.9782534388576557, -0.19726575346732222, 0.06408144717576574, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.45371732109041, 51.31074778975572, 51.7962411027252, 54.2220985990624]"
2.8999999999999604,"[1.38329857602613, -0.13505223997992083, 0.26670108330225084]","[0.9048270524659493, -0.42577929156522193, 0.0]","[1.4079102349093335, -0.7096716540612702, -0.30405270362314196]","[1.7835001259092902, 3.79013069439511, 0.0]","[-0.9797429763683507, 0.17735351402683158, -0.09300231884047575, -3.084526098562397e-06]","[[0.9813356322394442, -0.03378573371450799, 0.18931165071010092], [-0.03377478851928305, 0.9388617896405872, 0.34263362884187526], [-0.18931360373118622, -0.34263254975300667, 0.9201974219112251]]","[-0.9612114765270464, -1.4242896900518418, -0.34893203303532744]",[11.112299251658868],"[0.9781427834144703, -0.19906098306589615, 0.06009509360198692, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.39498138569678, 51.32487487636347, 51.786864312125196, 54.26926494916924]"
2.9049999999999603,"[1.3903381272006767, -0.1386005982502272, 0.26518081978413516]","[0.9135454576425333, -0.4067366430759521, 0.0]","[1.418035035083284, -0.6903637200504339, -0.3020000976451791]","[1.7037344664442464, 3.826650264600144, 0.0]","[-0.9796385376146777, 0.17978725501492535, -0.08935814760099639, -3.4194160971449545e-06]","[[0.9827011373615604, -0.03299462020356534, 0.18223564323676672], [-0.03298253203244337, 0.9370914621056403, 0.34752229314022737], [-0.18223783144293748, -0.34752114566790865, 0.9197925995052578]]","[-0.9297664476107205, -1.4406713017976136, -0.34905354851381987]",[11.111767153910598],"[0.9780322970972622, -0.20076877674069574, 0.05607783983622476, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.335357994438844, 51.34107594029927, 51.776870269814815, 54.317182989095045]"
2.90999999999996,"[1.3974283023760932, -0.14205241685047937, 0.26367081929590924]","[0.9218631515884356, -0.3875155864522575, 0.0]","[1.4277617174271395, -0.6707936094240684, -0.29997203775943193]","[1.6232214927332698, 3.8614913395271504, 0.0]","[-0.9795331071359388, 0.18214056449633034, -0.08567208865884929, -3.7949757203989814e-06]","[[0.9840302428912524, -0.032137611724373176, 0.17507614054472556], [-0.03212421255723356, 0.9353530858450116, 0.3522536582745339], [-0.175078599614461, -0.35225243606378065, 0.9193833287830336]]","[-0.8979802602751161, -1.4565168796998287, -0.3492042993879661]",[11.111373958315735],"[0.9779221034364374, -0.20238854169718518, 0.052031123379576265, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.275017783401346, 51.35909278958489, 51.7665117696719, 54.36559836445502]"
2.91499999999996,"[1.404567110963229, -0.14540638489759972, 0.2621709591071121]","[0.9297764858881898, -0.3681245526848333, 0.0]","[1.4370859346974938, -0.6509699386420744, -0.2979681372042292]","[1.5419965204276012, 3.8946386367291614, 0.0]","[-0.9794268366149051, 0.18441258928606746, -0.08194552223041551, -4.2086324463619245e-06]","[[0.9853205864208568, -0.031216159788522758, 0.16783591195961658], [-0.031201290571087125, 0.9336496295011125, 0.3568260764001614], [-0.16783867683569645, -0.3568247759061759, 0.9189702159795767]]","[-0.8658658615584195, -1.4718225623495336, -0.34938479948189705]",[11.111111038736283],"[0.9778123190786354, -0.20391971934959682, 0.047956404352730644, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.21413027750455, 51.37867532198505, 51.75603186773671, 54.41426527124043]"
2.91999999999996,"[1.4117525406367164, -0.1486612345908101, 0.26068111842109093]","[0.9372819894918328, -0.34857204732197306, 0.0]","[1.4460034735263758, -0.6309014172189316, -0.2959880146831793]","[1.460095177484619, 3.92607761670609, 0.0]","[-0.9793198745059809, 0.186602509172814, -0.07817983721079864, -4.657565681850722e-06]","[[0.9865698627373438, -0.030231815964946684, 0.16051773497617094], [-0.03021532777469302, 0.9319839937901913, 0.361237967670001], [-0.16052083947539808, -0.3612365881556662, 0.9185538565983854]]","[-0.8334363065588994, -1.486583880475495, -0.3495953782744312]",[11.110970174362137],"[0.9777030538502408, -0.20536178551409975, 0.04385516551529546, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.15286243612446, 51.3995828549192, 51.74566265779149, 54.46294765852198]"
2.92499999999996,"[1.4189825580043482, -0.15181574167690476, 0.25920117834767503]","[0.9443763702374253, -0.3288666467387435, 0.0]","[1.4545102562508334, -0.6105968445746743, -0.29403129325648514]","[1.377553388540195, 3.9557944892822525, 0.0]","[-0.9792123655530248, 0.1887095370583973, -0.07437643272467279, -5.13875453981182e-06]","[[0.9877758260640005, -0.029186230073792428, 0.15312439850546897], [-0.029167985087236215, 0.9303590070974341, 0.3654878199866963], [-0.15312787495924043, -0.3654863634757891, 0.918134833248206]]","[-0.800704755902155, -1.5007958340374379, -0.3498361886779885]",[11.110943530209182],"[0.9775944108565109, -0.20671425060053666, 0.03972891215185435, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.09137735939186, 51.42158525087724, 51.735624228358525, 54.51142023723727]"
2.9299999999999597,"[1.4262551092856024, -0.15486872589977813, 0.25773102188139263]","[0.9510565162951018, -0.30901699437510666, 0.0]","[1.4626023428668247, -0.5900651068369858, -0.29209759942338004]","[1.294407359150978, 3.9837762196551907, 0.0]","[-0.9791044503738854, 0.19073291910192308, -0.0705367194941721, -5.6490227963371985e-06]","[[0.9889362924574908, -0.028081148239033918, 0.14565870579546397], [-0.028061020511078213, 0.9287774211935971, 0.36957418877520143], [-0.14566258472342503, -0.3695726599662762, 0.9177137137567152]]","[-0.7676844728748167, -1.5144529661569197, -0.3501072156079867]",[11.111023638167143],"[0.9774864866122064, -0.20797665980138402, 0.03557917183387043, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[53.029833149741485, 51.444463848453786, 51.726123793443115, 54.559469305779096]"
2.9349999999999596,"[1.4335681209999365, -0.15781905143396305, 0.25627053388427573]","[0.9573194975320185, -0.28903179694463316, 0.0]","[1.4702759330902533, -0.569315173597273, -0.29018656237879176]","[1.2106935599134883, 4.010010534113149, 0.0]","[-0.9789962651081447, 0.19267193486802942, -0.06666212103029784, -6.185080933233125e-06]","[[0.9900491423421782, -0.026918410792714263, 0.1381234770338206], [-0.026896286859273633, 0.9272419070778958, 0.37349569677806316], [-0.1381277868522527, -0.3734941029239176, 0.9172910495477196]]","[-0.7343888202398087, -1.5275494338030071, -0.35040828520298783]",[11.111203378625614],"[0.9773793711997816, -0.20914859327662536, 0.03140749406635839, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.96838192272535, 51.46801221007575, 51.717354988928264, 54.60689340373234]"
2.9399999999999595,"[1.4409195006653877, -0.16066562730194942, 0.2548196010723818]","[0.9631625667976125, -0.2689198206154295, 0.0]","[1.4775273685087142, -0.5483560946232314, -0.2882978134279727]","[1.1264487104668244, 4.034485925418757, 0.0]","[-0.9788879411244671, 0.19452589747865082, -0.06275407465457114, -6.743565204104159e-06]","[[0.9911123231629733, -0.02569995002489452, 0.1305215516426759], [-0.02567572934036241, 0.9257550509519091, 0.37725103387514836], [-0.13052631840871878, -0.3772493846326933, 0.9168673742679034]]","[-0.7008312567501686, -1.5400790751730578, -0.3507390745637168]",[11.111475962702325],"[0.977273148451371, -0.210229666333278, 0.027215449828049177, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.90716896068733, 51.49203669810021, 51.70949732625729, 54.65350380547344]"
2.9449999999999594,"[1.4483071375079313, -0.16340740777506557, 0.2533781120052419]","[0.968583161128589, -0.24868988716501905, 0.0]","[1.4843531348082333, -0.5271969965300792, -0.2864309855435119]","[1.0417097633862644, 4.057191657856472, 0.0]","[-0.9787796047838743, 0.19629415376758688, -0.05881403235786418, -7.3210736913335485e-06]","[[0.9921238521375457, -0.024427787774562386, 0.12285579027542147], [-0.02440138299592845, 0.9243193503292996, 0.38083895692891995], [-0.12286103746771561, -0.38083726418414293, 0.9164432026487479]]","[-0.6670253333775678, -1.5520354737318485, -0.3510991218872648]",[11.111834915093182],"[0.9771678961510146, -0.21121952959831153, 0.02300463101351172, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[52.846332002550085, 51.51635689131939, 51.70271579458706, 54.69912486575812]"
