t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.259999999999974,"[2.6458618350168988, 0.6051768849117943, -0.07883758422731721]","[-0.9997806834748477, -0.02094241988324873, 0.0]","[9.166274910084548, 2.0501047579123814, -6.4481623482195785]","[0.08772340327147603, -4.187871533874085, 0.0]","[-0.7916319766246058, -0.12528498141200187, 0.5979932615910455, 0.0051522916957092765]","[[0.24410974914277622, -0.14560963830115425, -0.9587534947040649], [-0.16369555022965265, 0.9682883323960605, -0.18873651522868368], [0.9558316782825634, 0.20301610423674005, 0.21253297205863136]]","[-0.6441096468179628, 8.018647317098349, -0.49012083241762483]",[120.44102473091415],"[0.8878296582271886, 0.11943480825710617, -0.44440277288601804, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[178.08639954238748, 174.50540426232658, 165.43921367003017, 175.7953056609515]"
2.264999999999974,"[2.6916932095673216, 0.6154274087013563, -0.1110783959684151]","[-0.9991228300988629, -0.04187565372909017, 0.0]","[8.610571335876244, 1.9374502257002002, -6.348675262194037]","[0.17540832815943957, -4.185115924096574, 0.0]","[-0.8036520400882253, -0.12482091168666448, 0.5818438179381313, 0.004572744790795387]","[[0.2847550259639717, -0.1416817116074312, -0.9480721849016804], [-0.15799658704431468, 0.9685542546457533, -0.1921971235215487], [0.945490165824376, 0.20452126638469129, 0.25341546504859574]]","[-0.6009972073690594, 7.6160449327141695, -0.49296733619845584]",[117.2281147064624],"[0.8926742994707184, 0.11946797424137154, -0.43458025518323423, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[175.9665525772799, 171.60209629248402, 164.1286196313453, 172.85370648749188]"
2.269999999999974,"[2.7347460662467027, 0.6251146598298573, -0.14282177227938528]","[-0.9980267284282784, -0.0627905195292045, 0.0]","[8.077325976594533, 1.826224880209602, -6.231571125480548]","[0.2630163131573804, -4.18052458415538, 0.0]","[-0.8147631076513018, -0.12439478971651055, 0.5662777858127553, 0.004060048864403263]","[[0.3228737230645136, -0.13790276026872336, -0.9363414909447978], [-0.15260234298842543, 0.9687976600215764, -0.1953039140702541], [0.9340583942500076, 0.20594640722038648, 0.291755023065777]]","[-0.5598004436495313, 7.2426750603643, -0.494393786392892]",[113.899760811336],"[0.8972683194631192, 0.11952864034510309, -0.42499702001905965, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[173.67637516449616, 168.66316331238684, 162.57239792406375, 169.88004678518357]"
2.2749999999999737,"[2.7751326961296754, 0.6342457842309053, -0.17397962790678803]","[-0.9964928592495136, -0.08367784333220549, 0.0]","[7.56695098555429, 1.7167733732991461, -6.099564617512119]","[0.3505089305075925, -4.1740995279639455, 0.0]","[-0.825048921257715, -0.12400740992018797, 0.55127437102271, 0.003606614739944896]","[[0.3586259705964436, -0.13426805611466316, -0.9237745949748503], [-0.14749996823457254, 0.9690189045892077, -0.19810633992765697], [0.9217543992759455, 0.20730280185256045, 0.3277108111727765]]","[-0.5203865534754458, 6.896225061143798, -0.49464767779066354]",[110.49773263230698],"[0.9016271364387267, 0.11961822778333256, -0.4156440621725233, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[171.24528235679315, 165.70787588985553, 160.81183643392916, 166.89289689399192]"
2.2799999999999736,"[2.812967451057447, 0.642829651097401, -0.20447745099434864]","[-0.9945218953682848, -0.10452846326754416, 0.0]","[7.079547970997235, 1.6093698654623416, -5.955143104306145]","[0.437847803056463, -4.165843573764267, 0.0]","[-0.8345847013348942, -0.12365936967069638, 0.5368113825967685, 0.0032056364325210493]","[[0.3921671203672658, -0.13077294661064662, -0.910551144163586], [-0.14267548101298147, 0.9692183092300082, -0.20064789102066005], [0.9087621563536638, 0.20860082810979746, 0.3614374602768035]]","[-0.48264343088491507, 6.574650854862991, -0.49394905476159845]",[107.05670245569205],"[0.9057659732250656, 0.11973772323461124, -0.4065106141077271, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[168.6990649765439, 162.751749982411, 158.88244856230065, 163.9071790625491]"
2.2849999999999735,"[2.8483651909124332, 0.6508765004247127, -0.23425316651587935]","[-0.9921147013144918, -0.1253332335641939, 0.0]","[6.6149703546963465, 1.5042276702673174, -5.800565243863636]","[0.5249946210879003, -4.155760342890718, 0.0]","[-0.8434381378081647, -0.1233510910241975, 0.5228656497180905, 0.0028510311669030547]","[[0.4236465268192168, -0.12741276415869518, -0.8968219487966692], [-0.1381142646571905, 0.9693961683754173, -0.20296679195687042], [0.8952363208741133, 0.2098500804586472, 0.3930837996143839]]","[-0.44647665760562444, 6.276137796834798, -0.49249191661044384]",[103.60531807328006],"[0.9096996466859295, 0.1198877198774298, -0.3975845664032822, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[166.0603416754142, 159.80723820600002, 156.81487970557316, 160.93483499796474]"
2.2899999999999734,"[2.881440042685915, 0.6583976387760493, -0.2632559927351975]","[-0.9892723329630045, -0.14608302856230207, 0.0]","[6.1728762577278085, 1.4015079846249565, -5.637865940901944]","[0.6119111591273014, -4.143854258181614, 0.0]","[-0.8516702486454039, -0.12308283414493355, 0.5094133539873309, 0.0025373786680622213]","[[0.4532067679323289, -0.12418275986711318, -0.8827130154541276], [-0.1338014335400962, 0.9695527599288509, -0.20509661649321054], [0.8813063042342018, 0.21105944154700768, 0.4227920413760385]]","[-0.41180706590406, 5.999068091602268, -0.49044593685893834]",[100.16711869623788],"[0.9134424254298273, 0.12006845210966242, -0.3888528027838605, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[163.34893837781837, 156.88430210385442, 154.63563178270073, 157.98537958820464]"
2.2949999999999733,"[2.912304423974554, 0.665405178699174, -0.2914453224397072]","[-0.9859960370705236, -0.1667687467159918, 0.0]","[5.7527729671728025, 1.3013276910213791, -5.468865620193361]","[0.698559292708449, -4.1301305420392085, 0.0]","[-0.8593361258932142, -0.122854705100857, 0.4964302943975501, 0.00225986145264079]","[[0.4809831929777464, -0.12107805887780175, -0.8683290112228864], [-0.12972209856234612, 0.9696883552966913, -0.20706682676512617], [0.8670797801918305, 0.21223712507566012, 0.4506973014364582]]","[-0.37856876244576954, 5.74199354478106, -0.4879583660273424]",[96.76131630414265],"[0.9170079373875775, 0.1202798244230947, -0.38030146805518683, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[160.5822162136617, 153.99088026501673, 152.36765633125395, 155.0663543112355]"
2.299999999999973,"[2.941068288810418, 0.6719118171542809, -0.31878965054067404]","[-0.9822872507287099, -0.1873813145856133, 0.0]","[5.354054024803007, 1.203766259545828, -5.29518228393084]","[0.7849010150962142, -4.114595214138974, 0.0]","[-0.8664855858421998, -0.12266665989852636, 0.4838920985568501, 0.0020142073594362473]","[[0.5071037116611532, -0.11809363367114978, -0.853756241151903], [-0.12586155601422078, 0.9698032289215927, -0.20890324528578322], [0.852645702702571, 0.21339070003071178, 0.4769273684778864]]","[-0.34670752643519, 5.5036126808351025, -0.4851560104033455]",[93.40346181993041],"[0.9204091136223147, 0.12052143497611699, -0.37191618312770797, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[157.7753600145219, 151.13326841542894, 150.0308487886822, 152.18369551971028]"
2.304999999999973,"[2.967838558934433, 0.6779306484520101, -0.34526556196032826]","[-0.9781476007338291, -0.20791169081764893, 0.0]","[4.9760299222357505, 1.108871802658864, -5.118245207563986]","[0.8708984539575444, -4.097255088789173, 0.0]","[-0.8731637372086856, -0.12251850602824907, 0.471774390791289, 0.0017966351537003161]","[[0.5316887598459219, -0.11522429167481708, -0.8390652091831377], [-0.12220541825021224, 0.969897667036105, -0.21062846727878848], [0.8380769048266374, 0.21452710338313352, 0.5016026550071739]]","[-0.3161795125795371, 5.282751438981323, -0.4821472046936174]",[90.10601284142805],"[0.9236581582460092, 0.12079259442433747, -0.3636822182040631, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[154.94163460265264, 148.31642669429013, 147.64246582472174, 149.3420321474141]"
2.309999999999973,"[2.9927187085456115, 0.6834750074653044, -0.3708567879981482]","[-0.9735789028731859, -0.2283508701105463, 0.0]","[4.617953306715954, 1.0166663493741914, -4.939309431254036]","[0.9565138879735057, -4.078117771941882, 0.0]","[-0.8794114789514423, -0.12240990235963072, 0.46005292554919225, 0.0016038037198778346]","[[0.5548513925912651, -0.11246467375386121, -0.824312822475164], [-0.1187397004146831, 0.9699719755654608, -0.2122622202914793], [0.8234323382555272, 0.21565264611192403, 0.524836279748228]]","[-0.28695020248226927, 5.078346808382987, -0.4790237198076631]",[86.87881730253804],"[0.9267665369154754, 0.12109234055496923, -0.35558463284092606, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[152.09261352666167, 145.5442275200356, 145.2174809841677, 146.54492575785955]"
2.314999999999973,"[3.0158084750791914, 0.6885583392121754, -0.3955533351544184]","[-0.9685831611286594, -0.24868988716474466, 0.0]","[4.279039510759112, 0.9271504115721789, -4.759470437888389]","[1.0417097633851151, -4.057191657856767, 0.0]","[-0.8852659374721256, -0.12234035792503725, 0.44870369282914224, 0.0014327651110873385]","[[0.5766974670145151, -0.10980926059098702, -0.8095442902198146], [-0.11545087419596937, 0.9700264872358677, -0.2138216773580961], [0.8087590043927976, 0.21677301573144198, 0.5467342429958701]]","[-0.2589935582045672, 4.8894328837277055, -0.47586256658631276]",[83.72952537650937],"[0.9297449783117451, 0.1214194492413248, -0.3476083897865902, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[149.2383835347748, 142.81965540523487, 142.76888972573727, 143.79506393769938]"
2.3199999999999728,"[3.037203672632987, 0.6931940912700363, -0.41935068734386033]","[-0.9631625667976891, -0.2689198206151549, 0.0]","[3.9584831257799817, 0.8403069161448133, -4.579678587783094]","[1.1264487104656742, -4.0344859254190775, 0.0]","[-0.8907608514062977, -0.12230922992153938, 0.4377030010383025, 0.0012809215398926596]","[[0.5973258864512544, -0.10725238446751825, -0.794794760552216], [-0.11232589706449458, 0.9700615680138203, -0.21532172930576357], [0.7940936205661643, 0.21789327729097016, 0.5673956657285291]]","[-0.23229133973680607, 4.715128918739985, -0.47272767173867036]",[80.66394014887847],"[0.9326034844466904, 0.12177244219789383, -0.339738448102437, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[146.38772734800386, 140.1449681184648, 140.30797221910206, 141.09441616734208]"
2.3249999999999726,"[3.056996088261887, 0.6973956258507603, -0.4422490802827758]","[-0.9573194975321003, -0.28903179694436193, 0.0]","[3.655471249700345, 0.7561045744314262, -4.400753016408146]","[1.2106935599123523, -4.010010534113491, 0.0]","[-0.8959269109386462, -0.12231572112484912, 0.42702754166110873, 0.0011459862623354876]","[[0.6168288842441447, -0.10478824445976416, -0.7800907327902082], [-0.10935222350560196, 0.9700776230320173, -0.2167752211553068], [0.7794640586816715, 0.21901787396372932, 0.5869130703161275]]","[-0.20683255451600988, 4.5546290327813, -0.46967141392866857]",[77.68631605091161],"[0.9353513467187964, 0.12214959197986869, -0.3319598399964752, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[143.54828688901708, 137.52182685077193, 137.84452041769632, 138.44435962718617]"
2.3299999999999725,"[3.0752734445103886, 0.7011761487229174, -0.46425284536481654]","[-0.9510565162951888, -0.3090169943748389, 0.0]","[3.3691939543556053, 0.6745007562229012, -4.223394804046858]","[1.2944073591498564, -3.9837762196555553, 0.0]","[-0.9007920575222674, -0.12235887682173947, 0.4166544393115018, 0.0010259482153101144]","[[0.6352923307567133, -0.10241092353291541, -0.7654512768444759], [-0.10651780326088485, 0.9700751021623895, -0.2181931569804729], [0.7648905883001689, 0.220150627766003, 0.6053726860571566]]","[-0.18261301226462334, 4.40719328822836, -0.4667360164428409]",[74.79961272646892],"[0.9379971654501831, 0.12254892463688151, -0.32425773495441224, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[140.7267088725889, 134.951401566015, 135.38703462511094, 135.84578096925094]"
2.3349999999999724,"[3.0921194142821666, 0.704548652504032, -0.4853698193850508]","[-0.944376370237519, -0.32886664673847427, 0.0]","[3.098852441831215, 0.5954439303691992, -4.04819930271441]","[1.3775533885390672, -3.955794489282645, 0.0]","[-0.9053817490076099, -0.12243758131564314, 0.4065612901034659, 0.0009190402070563551]","[[0.6527960512645552, -0.10011440642633296, -0.750889087068994], [-0.10381107044145493, 0.9700545053863638, -0.2195848770599114], [0.7503869515837837, 0.2212947405735621, 0.622854766929881]]","[-0.1596349625662135, 4.272139906843762, -0.46395479880620505]",[72.00571087792366],"[0.9405488712484075, 0.1229682204008746, -0.31661749409151174, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[137.92877448517908, 132.43445649229426, 132.94289381962997, 133.29915889979756]"
2.3399999999999723,"[3.1076136764913227, 0.7075258721558779, -0.5056108158986229]","[-0.9372819894919322, -0.3485720473217059, 0.0]","[2.8436652902381163, 0.5188757283153653, -3.875667561838175]","[1.4600951774834998, -3.926077616706506, 0.0]","[-0.9097191944592158, -0.12255055403270387, 0.39672619076623833, 0.000823710424215205]","[[0.6694141455090068, -0.09789259757352578, -0.7364113939455001], [-0.10122092649381778, 0.9700163880933464, -0.22095821068716132], [0.7359612937051649, 0.22245279537611246, 0.6394339121419617]]","[-0.13790679592625552, 4.148838434305429, -0.4613532936737806]",[69.30559567414417],"[0.9430137470001092, 0.1234050127632828, -0.3090247171242262, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[135.15951473270673, 129.97141971904128, 130.51850327596253, 130.80463145539906]"
2.344999999999972,"[3.1218320029425133, 0.7101202507974548, -0.5249891537078137]","[-0.9297764858882942, -0.3681245526845699, 0.0]","[2.602873128865955, 0.4447326811068788, -3.7062168348209457]","[1.541996520426498, -3.8946386367295984, 0.0]","[-0.9138255623314296, -0.1226963452447236, 0.38712776052319586, 0.000738597000354909]","[[0.6852153021224946, -0.09573933858820394, -0.7220207537071713], [-0.0987367193225428, 0.9699613664148288, -0.2223196075925373], [0.721616969031771, 0.22362675758811065, 0.6551793825327751]]","[-0.11744279174114367, 4.036703695388336, -0.4589502378040811]",[66.69951248238468],"[0.9453984496568014, 0.12385658627729557, -0.30146528394203415, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[132.42331289804702, 127.5624400674359, 128.1194224531282, 128.36205108134294]"
2.349999999999972,"[3.134846368586843, 0.7123439142029891, -0.5435202378819185]","[-0.9218631515885454, -0.3875155864519963, 0.0]","[2.3757420297578244, 0.37294767479623503, -3.540190177341757]","[1.6232214927321758, -3.8614913395276105, 0.0]","[-0.9177201651663427, -0.12287333142570132, 0.3777451574249826, 0.0006625053852287196]","[[0.7002631030135323, -0.0936484250795702, -0.7077157332135376], [-0.09634822035631273, 0.9698901226761174, -0.22367425057318852], [0.7073532406033286, 0.2248179761838947, 0.6701554077917654]]","[-0.09826289873598221, 3.9351904095435413, -0.4567584473166045]",[64.18709898585753],"[0.9477090312439959, 0.12431997340678637, -0.2939253924224697, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[129.72399541574, 125.20743376694531, 125.75047565784784, 125.97103000513893]"
2.354999999999972,"[3.146725078735632, 0.7142086525769703, -0.5612211887686273]","[-0.9135454576426485, -0.4067366430756933, 0.0]","[2.161565856953328, 0.30345116389988197, -3.377865167970091]","[1.7037344664431624, -3.8266502646006266, 0.0]","[-0.9214206235511879, -0.12307971026618104, 0.36855809056094857, 0.0005943882574506139]","[[0.7146163142571793, -0.09161362274235586, -0.6934915050132235], [-0.09404560094857863, 0.9698034110219287, -0.2250261516189906], [0.6931658880381415, 0.22602718442314307, 0.6844214809326499]]","[-0.08039253513124517, 3.843788359028415, -0.4547855880595318]",[61.76749715208484],"[0.9499509587341747, 0.12479195073419039, -0.2863915938570436, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[127.06491233905183, 122.9061229673422, 123.41584761520565, 123.63097790970842]"
2.359999999999972,"[3.157532908020398, 0.7157259083964698, -0.5781105146084777]","[-0.9048270524660699, -0.4257792915649656, 0.0]","[1.9596677752744611, 0.23617217768076024, -3.219461794613657]","[1.7835001259082164, -3.790130694395615, 0.0]","[-0.9249430117141647, -0.12331349538179814, 0.35954682935520815, 0.0005333277328485682]","[[0.7283291611693341, -0.08962868280737364, -0.6793403655080342], [-0.09181940920262023, 0.9697020632467847, -0.22637823355749248], [0.6790477369699836, 0.22725449996236385, 0.6980326376057211]]","[-0.06386239714350271, 3.7620180202911797, -0.45303485200412597]",[59.43944800862238],"[0.9521291325874286, 0.1252690348346929, -0.2788508271278666, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[124.44900844429213, 120.6580677173771, 121.1191657641149, 121.34113352515124]"
2.364999999999972,"[3.1673312468967705, 0.7169067692848736, -0.594207823581546]","[-0.8957117602394653, -0.4446351791848219, 0.0]","[1.7694010868800598, 0.1710391496032811, -3.065149558219895]","[1.8624834832728236, -3.751948647603048, 0.0]","[-0.9283019868359446, -0.12357251076748466, 0.3506922109742634, 0.00047851963427559115]","[[0.7414515861242924, -0.08768735704356397, -0.6652521874060133], [-0.08966054808137054, 0.9695869948365052, -0.22773239901617642], [0.664989121378327, 0.22849942419758806, 0.7110397187146802]]","[-0.048708265488149514, 3.689426584787086, -0.45150555031573525]",[57.20137174935094],"[0.9542479038924803, 0.12574747812296122, -0.2712904525826945, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[121.87888589048984, 118.46269272649566, 118.8635708317149, 119.10059145346702]"
2.3699999999999717,"[3.176178252331171, 0.71776196503289, -0.6095335713726455]","[-0.8862035792312691, -0.4632960351197577, 0.0]","[1.5901495352028008, 0.10798059633065553, -2.9150538493424873]","[1.9406498938260126, -3.7121208721305803, 0.0]","[-0.9315109038996547, -0.12385438506559608, 0.34197564672394903, 0.0004292596044973169]","[[0.7540294883618848, -0.08578341257890428, -0.651214816175916], [-0.08756025548785644, 0.9694592112031591, -0.22908958831044696], [0.6509782886852801, 0.2297608407446018, 0.7234896154892053]]","[-0.03497080039512605, 3.6255843084307933, -0.4501936332572578]",[55.05143532509458],"[0.9563110901439444, 0.1262232649806278, -0.2636982863905848, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[119.3568592304807, 116.31930997688582, 116.65177701947732, 116.90832529990789]"
2.3749999999999716,"[3.184129000007185, 0.7183018680145433, -0.624108840619358]","[-0.8763066800439208, -0.48175367410161124, 0.0]","[1.4213271916614052, 0.046925669095611154, -2.7692616546908218]","[2.0179650711966843, -3.6706648377568567, 0.0]","[-0.9345819176874396, -0.12415654573399026, 0.3333791281878695, 0.0003849308607477336]","[[0.7661049455678575, -0.08391064686042266, -0.6372144189516865], [-0.08551008686919429, 0.96931981407243, -0.23044982770705774], [0.6370017562142926, 0.2310370130304995, 0.7354254966955197]]","[-0.022695316328477412, 3.5700811399727885, -0.4490921464518231]",[52.987609357344304],"[0.9583219897754696, 0.12669210847704512, -0.2560626360139748, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[116.88500345341757, 114.22713805538285, 114.48612294826562, 114.76320799363349]"
2.3799999999999715,"[3.191235635965492, 0.7185364963600214, -0.6379551488928121]","[-0.8660254037844987, -0.4999999999998961, 0.0]","[1.2623780201164416, -0.012195402850574535, -2.627826650383648]","[2.09439510239276, -3.6275987284686866, 0.0]","[-0.9375260733505961, -0.12447621321830896, 0.3248852337521546, 0.0003449934068107587]","[[0.777716417433857, -0.08206290310720066, -0.6232357932496054], [-0.08350190079525943, 0.969170007959272, -0.23181226938150445], [0.6230446265055379, 0.2323255810405792, 0.7468870180801993]]","[-0.011931528168580945, 3.522523588130337, -0.4481916323317437]",[51.007715945256834],"[0.9602833956375226, 0.12714944800163167, -0.24837233729976796, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[114.46519562966026, 112.18531891698129, 112.36861435521877, 112.66403002779442]"
2.3849999999999714,"[3.1975475260660744, 0.7184755193457685, -0.6510942821447304]","[-0.8553642601605685, -0.5180270093730279, 0.0]","[1.1127751968768895, -0.06945095975092898, -2.4907737369195257]","[2.169906462676527, -3.5829414344849475, 0.0]","[-0.9403533868276857, -0.12481039525102099, 0.31647713606787026, 0.00030897453546442936]","[[0.7888989317387143, -0.08023408662798841, -0.6092626419242263], [-0.08152784788406496, 0.9690111066447588, -0.23317522428099619], [0.6090908680327659, 0.23362355733545487, 0.757910514465276]]","[-0.002733261119634364, 3.482531795627244, -0.44748048487403064]",[49.10946870698113],"[0.9621976076663549, 0.1275904481324775, -0.24061679356706805, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[112.09915062780307, 110.19293266487836, 110.300959408538, 110.60951622611809]"
2.3899999999999713,"[3.203111402050459, 0.7181282645470138, -0.663548150829328]","[-0.8443279255020798, -0.5358267949788946, 0.0]","[0.9720202496923263, -0.12490763525661994, -2.35810306830046]","[2.2444660302696793, -3.536712543970725, 0.0]","[-0.9430729162567159, -0.1251558814178966, 0.3081386109191304, 0.0002764604704317108]","[[0.7996842537620303, -0.0784181823793491, -0.5952778199776839], [-0.07958036338281906, 0.9688445395440407, -0.234536189018996], [0.5951235670421086, 0.23492732252340273, 0.7685291751671253]]","[0.004841882910349495, 3.449736795657867, -0.4469452649969445]",[47.2905062008996],"[0.9640664450393748, 0.12800999907174096, -0.2327860169486026, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[109.78845128112316, 108.24901082891803, 108.2845974043113, 108.59834154230465]"
2.394999999999971,"[3.2079715032989204, 0.7175037263707308, -0.6753386661708304]","[-0.832921240710166, -0.5533915492432439, 0.0]","[0.8396420671661489, -0.17863014426878468, -2.2297936246319368]","[2.3180411008816653, -3.4889323344452707, 0.0]","[-0.9456928254199041, -0.12550923815022477, 0.2998540478887832, 0.00024708901237726927]","[[0.8101010400608742, -0.07660927413278067, -0.5812635581293039], [-0.0776521636610996, 0.9686718578322355, -0.23589186786024519], [0.5811251555138875, 0.23623262044157667, 0.7787732036146765]]","[0.010732909201043885, 3.4237779328884552, -0.44657098328394884]",[45.54841970558543],"[0.9658912581531114, 0.12840271898260652, -0.22487067212349715, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[107.53457329792994, 106.35254853936709, 106.32072153006558, 106.62914631434211]"
2.399999999999971,"[3.212169713634751, 0.7166105756493869, -0.6864876342939901]","[-0.8211492091337734, -0.5707135676843318, 0.0]","[0.7151958200365449, -0.23068112404662955, -2.105806374115429]","[2.3905994020548236, -3.4396217638876414, 0.0]","[-0.9482204401696634, -0.12586680431797265, 0.29160846314190864, 0.0002205430678391375]","[[0.8201749778234625, -0.07480156560107389, -0.567201667430475], [-0.07573624682605497, 0.9684947401719403, -0.2372381908040711], [0.5670776196156799, 0.23753455336627177, 0.7886699622073228]]","[0.01487587055233468, 3.4043004370957157, -0.446341356019647]",[43.8807761949529],"[0.9676729407938635, 0.12876295856395584, -0.2168621224585171, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[105.33890513831847, 104.50251592159891, 104.41029632087184, 104.70055132355772]"
2.404999999999971,"[3.215745692734934, 0.7154571700291538, -0.6970166661645673]","[-0.8090169943750186, -0.5877852522923751, 0.0]","[0.5982618274812159, -0.2811210194870908, -1.9860870668242618]","[2.462109107320198, -3.3888024615438046, 0.0]","[-0.9506622987096343, -0.12622468761487712, 0.2833875145780468, 0.00019654495323001835]","[[0.8299289111695386, -0.07298940384576914, -0.5530737286575663], [-0.07382589762522034, 0.9683149978630727, -0.2385703287361356], [0.5529626924529129, 0.23882757763641227, 0.7982441035895905]]","[0.017204369548358744, 3.3909531430280087, -0.446239039869872]",[42.2851372236226],"[0.9694119428980208, 0.1290848081961217, -0.20875247845152617, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[103.2027630200183, 102.69786897596103, 102.55407039356841, 102.81117294420825]"
2.409999999999971,"[3.21873700187234, 0.7140515649317183, -0.7069471014986886]","[-0.7965299180242703, -0.6045991148622772, 0.0]","[0.488444394740495, -0.33000800483410087, -1.8705686991353412]","[2.532538850157629, -3.33649671843937, 0.0]","[-0.9530241965425229, -0.12657876194075318, 0.27517751953424563, 0.00017485137818015422]","[[0.8393829559027174, -0.0711673052490659, -0.5388612697193992], [-0.07191469675721561, 0.9681345792132161, -0.23988270659213162], [0.5387620344181042, 0.2401055001353265, 0.8075176896356081]]","[0.01765012742158976, 3.3833863551311167, -0.4462458499140325]",[40.75907433388415],"[0.9711082843184926, 0.12936210798274542, -0.200534648243774, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[101.12740117018451, 100.93756015292296, 100.75258502126145, 100.95963861047271]"
2.4149999999999707,"[3.2211792238460424, 0.7124015249075478, -0.7162999449943652]","[-0.7836934573259156, -0.6211477802782147, 0.0]","[0.3853706426919852, -0.3773979352413402, -1.7591736842637449]","[2.601857737754195, -3.282727477601976, 0.0]","[-0.9553112268450569, -0.12692466599861357, 0.2669654751511392, 0.00015524902355412023]","[[0.8485546043399508, -0.06932998428473551, -0.5245459338633252], [-0.06999653466155349, 0.9679555729050833, -0.24116901545879774], [0.5244574039794305, 0.24136147613293676, 0.8165102995370519]]","[0.016143623188319155, 3.3812498604460495, -0.4463429651389049]",[39.30018150721823],"[0.9727615700248301, 0.12958846099846252, -0.1922023898365404, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[99.11401740985399, 99.22054878441241, 99.00617910145894, 99.1446027716449]"
2.4199999999999706,"[3.2231060770595024, 0.7105145352313411, -0.725095813415684]","[-0.7705132427758679, -0.6374239897485947, 0.0]","[0.28868934535292046, -0.423344322615895, -1.6518157610715785]","[2.6700353645547743, -3.2275183239977534, 0.0]","[-0.9575278169875353, -0.12725780333395445, 0.25873908144214186, 0.00013755063951200104]","[[0.8574588219501345, -0.06747238526312306, -0.5101096410447391], [-0.06806562980375501, 0.9677802101177623, -0.24242222452538947], [0.5100308213228942, 0.24258800904274896, 0.8252391284769339]]","[0.012614805523554946, 3.3841910972647598, -0.4465111249243209]",[37.90608510792107],"[0.974371007166311, 0.1297572500284687, -0.1837503645132668, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[97.16375414582188, 97.54581148609654, 97.31499107484326, 97.36476345081644]"
2.4249999999999705,"[3.224549523786267, 0.7083978136182616, -0.7333548922210419]","[-0.7569950556518379, -0.6534206039900111, 0.0]","[0.19806978746869242, -0.4678983310334802, -1.5484016702322139]","[2.7370418255989657, -3.170893474186147, 0.0]","[-0.9596777618794221, -0.12757334405013443, 0.2504867670306211, 0.0001215915980705343]","[[0.8661081376285966, -0.0655897171547899, -0.49553474442977136], [-0.06611655140909856, 0.9676108651408764, -0.24363459378974278], [0.4954647268608455, 0.24377695269421923, 0.8337190784501866]]","[0.00699387841300538, 3.3918534909975353, -0.4467308194875783]",[36.57445170207269],"[0.9759354244181027, 0.12986165805270505, -0.17517419083204047, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[95.27769485271521, 95.91235260110192, 95.67895836480909, 95.61887946620482]"
2.4299999999999704,"[3.22553987272361, 0.7060583219630941, -0.741096900572203]","[-0.7431448254774773, -0.669130606358766, 0.0]","[0.11320065122770773, -0.5111087877582977, -1.4488326239455018]","[2.802847729638377, -3.1128777656977484, 0.0]","[-0.9617642547912613, -0.1278662284364359, 0.24219771744105126, 0.0001072268428267668]","[[0.8745127295160614, -0.06367749151540725, -0.4808041836222659], [-0.06414424652620593, 0.9674500542066987, -0.24479768841441546], [0.48074213623516887, 0.24491951675961054, 0.8419628428608269]]","[-0.000787840053454808, 3.4038749721094335, -0.446982476699596]",[35.30299408029296],"[0.977453294009146, 0.1298946926832695, -0.16647049841755446, 0.0]",[0.5],"[30.0, 0.0, 0.0]","[93.45685615839822, 94.3192147121028, 94.09781492750254, 93.9057883159667]"
