t,p,p_d,v,v_d,q,R,w,fa,pwm
3.0449999999999573,"[0.43256397209213227, -0.7874717201993672, 0.06790117529415879]","[0.9822872507287226, 0.18738131458554685, 0.0]","[2.796000245281274, 0.5879747929422453, -0.05014680757520444]","[-0.7849010150959359, 4.114595214139026, 0.0]","[0.8343198139850113, -0.0944952062259361, -0.5431215320754539, 0.0003246357124446281]","[[0.41003779201533197, 0.10210306234399338, -0.9063354642620857], [0.10318646237287216, 0.9821411012239442, 0.1573258124707779], [0.9062127581877025, -0.15803107905281524, 0.3921793147926591]]","[-0.009096500836035838, -0.05681257126996011, 0.00023452381435350514]","[20.0, 0.0, 0.0]","[65.16462997958375, 89.80018680849663, 64.41495886026391, 91.02375929265173]"
3.049999999999957,"[0.4465439733185386, -0.784531846234656, 0.06765044125628276]","[0.9781476007338428, 0.2079116908175845, 0.0]","[2.7838633723030966, 0.6074400189483664, -0.05067419785543731]","[-0.8708984539572745, 4.09725508878923, 0.0]","[0.8342405158980953, -0.09451445105423666, -0.5432399780694351, 0.0003261949041524549]","[[0.4097804396480082, 0.10214380662564952, -0.9064472593868368], [0.10323230664614343, 0.9821338242776019, 0.1573411645894671], [0.9063239388576262, -0.15804997303977966, 0.3919146895380718]]","[0.013028619656535095, -0.06652677881061742, -0.015672840948170372]","[20.0, 0.0, 0.0]","[65.556387483089, 89.68091399822676, 64.80465388571426, 90.88188501024156]"
3.054999999999957,"[0.4604632901800541, -0.7814946461399142, 0.06739707026700557]","[0.9735789028732014, 0.22835087011048047, 0.0]","[2.77146633025193, 0.6269499036213088, -0.05112782185637685]","[-0.95651388797323, 4.078117771941947, 0.0]","[0.8341532445268462, -0.09446593758295428, -0.5433824108346602, 0.00032692112450153406]","[[0.40947089743618204, 0.10211685317774982, -0.9065901678541866], [0.1032076624445791, 0.9821521595183037, 0.15724285028661486], [0.9064666362120197, -0.15795342304175256, 0.39162348446417206]]","[0.03471368840227778, -0.07632645626918616, -0.031282641455154345]","[20.0, 0.0, 0.0]","[65.95735698481069, 89.55207817463001, 65.20958187345299, 90.73001987830206]"
3.059999999999957,"[0.47432062183131374, -0.7783598966218076, 0.06714143115772368]","[0.9685831611286758, 0.24868988716468088, 0.0]","[2.758803582623736, 0.6464906092083873, -0.05151043127581041]","[-1.041709763384848, 4.057191657856835, 0.0]","[0.8340577612366259, -0.09435098540723556, -0.5435489266214115, 0.0003268674690194217]","[[0.40910891505273794, 0.1020235009886879, -0.9067640822564504], [0.10311400638641358, 0.9821955694206826, 0.157033006394591], [0.9066407211852523, -0.15774368024232288, 0.3913049118427898]]","[0.05594986857448202, -0.0861347935003048, -0.04658033886311396]","[20.0, 0.0, 0.0]","[66.36542320878446, 89.41506951262927, 65.62698091895494, 90.56964148373838]"
3.064999999999957,"[0.4881146397444324, -0.7751274435757657, 0.06688387900134463]","[0.9631625667977068, 0.2689198206150915, 0.0]","[2.7458698128896524, 0.66604842996005, -0.05182499978419196]","[-1.1264487104654086, 4.034485925419152, 0.0]","[0.8339539172794322, -0.0941709509891975, -0.5437394500232066, 0.00032608670731581747]","[[0.40869460831184024, 0.10186503962417967, -0.9069687044431004], [0.10295280477193477, 0.9822634513144991, 0.15671385452894984], [0.9068458728617689, -0.15742307935653296, 0.3909584849565019]]","[0.0767303988289399, -0.09588167081472389, -0.06155362804756053]","[20.0, 0.0, 0.0]","[66.77864143527844, 89.27119517282121, 66.05429199125777, 90.4021372688217]"
3.0699999999999568,"[0.5018439888088807, -0.7717972014259654, 0.06662475400242367]","[0.9573194975321199, 0.2890317969442972, 0.0]","[2.7326599423635685, 0.6856098052246571, -0.05207468369150341]","[-1.2106935599120812, 4.010010534113573, 0.0]","[0.8338416461083493, -0.09392722040482142, -0.5439537490421938, 0.00032463099754639175]","[[0.40822842703531503, 0.10164274566188636, -0.9072035623908152], [0.10272550904337388, 0.9823551437634792, 0.15628768765713472], [0.9070815956417881, -0.1569940246498174, 0.39058399233993235]]","[0.09705041234763438, -0.10550341696223864, -0.07619230058345451]","[20.0, 0.0, 0.0]","[67.19523225243276, 89.12168026022913, 66.4891560416941, 90.22880594993836]"
3.0749999999999567,"[0.5155072885206985, -0.7683691523998422, 0.06636438058396615]","[0.9510565162952097, 0.30901699437477465, 0.0]","[2.719169146737971, 0.7051613312040623, -0.05226278556087734]","[-1.2944073591495873, 3.9837762196556428, 0.0]","[0.8337209560202129, -0.09362120266218844, -0.544191449643663, 0.00032255163348564813]","[[0.4077111241903448, 0.1013578798757679, -0.9074680266535756], [0.10243355210071005, 0.9824699327450583, 0.15575685749254073], [0.9073472359661853, -0.1564589768565867, 0.3901814730936281]]","[0.11690676542214623, -0.1149425535944019, -0.09048810899738055]","[20.0, 0.0, 0.0]","[67.61357534587717, 88.96766896206992, 66.9294092087358, 90.050859083387]"
3.0799999999999566,"[0.5291031342543884, -0.7648433457438218, 0.06610306665616177]","[0.9443763702375413, 0.32886664673841043, 0.0]","[2.705392871269702, 0.7246897714395754, -0.05239272065344144]","[-1.3775533885387998, 3.955794489282739, 0.0]","[0.833591923131857, -0.09325432356706835, -0.5444520497620744, 0.0003198988222072649]","[[0.40714372634923857, 0.10101168508170942, -0.9077613263250479], [0.10207834537935491, 0.9826070576015843, 0.1551237627063315], [0.9076419985319486, -0.1558204409842004, 0.3897511932918485]]","[0.13629787553330253, -0.12414752899662186, -0.10443463290561548]","[20.0, 0.0, 0.0]","[68.032202581031, 88.8102258606531, 67.37307653045471, 89.8694227763478]"
3.0849999999999564,"[0.5426300986107369, -0.761219896886624, 0.06584110305289456]","[0.9372819894919557, 0.3485720473216425, 0.0]","[2.691326844604761, 0.7441820660990753, -0.05246798608670199]","[-1.4600951774832343, 3.9260776167066047, 0.0]","[0.8334546846925279, -0.09282802011124613, -0.5447349327276546, 0.0003167214904360939]","[[0.40652750550739014, 0.10060538456118855, -0.9080825644528333], [0.10166127660097558, 0.9827657167394471, 0.15439083794532835], [0.9079649619372979, -0.1550809549844728, 0.3892936234968474]]","[0.15522356880667496, -0.13307244368141524, -0.11802714758235391]","[20.0, 0.0, 0.0]","[68.44979059460121, 88.65033741721275, 67.81836452518976, 89.68553954084405]"
3.0899999999999563,"[0.5560867328337606, -0.7574989865561286, 0.06557876312246105]","[0.9297764858883184, 0.3681245526845087, 0.0]","[2.676967091239139, 0.7636253401365833, -0.052492132587649065]","[-1.5419965204262418, 3.8946386367296997, 0.0]","[0.8333094327326912, -0.09234373535863778, -0.5450393800889197, 0.0003130671177019111]","[[0.4058639522825317, 0.10014018098541555, -0.9084307328518841], [0.10118370811445329, 0.9829450730579875, 0.15356054364073152], [0.908315093703618, -0.1542430792717654, 0.38880941738459984]]","[0.1736849366613379, -0.14167677023873917, -0.1312624954375573]","[20.0, 0.0, 0.0]","[68.86515307648392, 88.48891362196221, 68.26365295070758, 89.50017028801314]"
3.0949999999999562,"[0.5694715682899564, -0.7536808598554456, 0.0653163024595228]","[0.9218631515885716, 0.38751558645193396, 0.0]","[2.6623099426206007, 0.783006910395534, -0.0524687387215018]","[-1.6232214927319146, 3.86149133952772, 0.0]","[0.83315640804745, -0.09180291380415934, -0.545364583812436, 0.0003089815944912329]","[[0.40515475050692557, 0.0996172557683104, -0.9088047262722956], [0.10064697574998677, 0.9831442590948809, 0.15263535658935526], [0.9086912646295511, -0.15330938706409694, 0.3882993914803093]]","[0.19168420142016396, -0.1499250696460307, -0.14413896082386976]","[20.0, 0.0, 0.0]","[69.27723289177275, 88.32678980475346, 68.70748600470517, 89.31419645902183]"
3.099999999999956,"[0.5827831180030594, -0.7497658253034679, 0.0650539587659153]","[0.913545457642676, 0.4067366430756315, 0.0]","[2.647352046904194, 0.8023142917264035, -0.05240138747748649]","[-1.7037344664429035, 3.8266502646007416, 0.0]","[0.8329958945111146, -0.09120699718043256, -0.5457096578467002, 0.000304509103659934]","[[0.4044017532140865, 0.09903776878273764, -0.9092033558846505], [0.10005238811549756, 0.9833623818790689, 0.1516177612864353], [0.9090922624408148, -0.15228245552151318, 0.3877645059963321]]","[0.2092245906109287, -0.15778670605144704, -0.1566561485360821]","[20.0, 0.0, 0.0]","[69.68509416462385, 88.16472859972156, 69.14856318573308, 89.12842228792806]"
3.104999999999956,"[0.5960198782375803, -0.7457542538448358, 0.06479195182852787]","[0.904827052466098, 0.425779291564906, 0.0]","[2.6320903773818176, 0.8215352021883054, -0.052293645094134526]","[-1.783500125907967, 3.7901306943957325, 0.0]","[0.8328282137180635, -0.0905574206876989, -0.5460736490421984, 0.0002996920234349049]","[[0.4036069600128584, 0.09840285838047672, -0.9096253620539234], [0.0994012262706481, 0.9835985274861647, 0.1505102419868511], [0.9095168047073516, -0.15116485765415483, 0.38720584676025843]]","[0.22631021965819587, -0.16523556185956428, -0.16881486631451004]","[20.0, 0.0, 0.0]","[70.08791442117823, 88.00342205637261, 69.5857299940281, 88.94357719085761]"
3.109999999999956,"[0.6091803301244894, -0.7416465778338943, 0.0645304836030572]","[0.8957117602394953, 0.44463517918476136, 0.0]","[2.616522239613349, 0.840657567402734, -0.05214904200819572]","[-1.86248348327257, 3.751948647603174, 0.0]","[0.8326537199438665, -0.08985560962273983, -0.5464555474244732, 0.0002945708503976492]","[[0.40277249583406655, 0.09771364166236689, -0.9100694263805786], [0.09869474371984942, 0.9838517652946797, 0.1493152754697778], [0.9099635510072204, -0.14995915497101514, 0.3866246082166899]]","[0.2429459826455955, -0.17224975477042642, -0.18061701161536187]","[20.0, 0.0, 0.0]","[70.48497686822196, 87.84349388823222, 70.01796861742226, 88.76031827437858]"
3.114999999999956,"[0.6222629413225561, -0.7374432899968807, 0.06426973839301622]","[0.8862035792313012, 0.4632960351196962, 0.0]","[2.6006452772934563, 0.859669524125869, -0.0519710558132903]","[-1.940649893825755, 3.7121208721307144, 0.0]","[0.832472795419693, -0.08910297638313643, -0.5468542958214017, 0.0002891841409069501]","[[0.40190059102842335, 0.0969712149508384, -0.9105341829947752], [0.09793416667152581, 0.984121151944398, 0.14803532448029216], [0.9104311143240648, -0.1486678908392457, 0.38602207748269046]]","[0.25913745081330475, -0.17881135825077216, -0.1920654628658354]","[20.0, 0.0, 0.0]","[70.8756628665519, 87.68550184908602, 70.44438871738467, 88.579232954831]"
3.1199999999999557,"[0.6352661677090234, -0.7331449423762514, 0.06400988311394977]","[0.8763066800439534, 0.481753674101552, 0.0]","[2.5844574768942494, 0.8785594231038261, -0.05176309611678602]","[-2.017965071196436, 3.6706648377569935, 0.0]","[0.8322858459122399, -0.0883009178238217, -0.547268798849835, 0.00028356846948025284]","[[0.40099356278876386, 0.09617665442257096, -0.9110182290964628], [0.0971206945165526, 0.9844057350007877, 0.14667283182028495], [0.9109180716719787, -0.14729358452302155, 0.38539961943385903]]","[0.2748907784473197, -0.18490612675148538, -0.20316397537954173]","[20.0, 0.0, 0.0]","[71.25944464323081, 87.52994022578736, 70.86421840461803, 88.40084167922123]"
3.1249999999999556,"[0.6481884550934947, -0.7287521452607323, 0.06375106763336584]","[0.8660254037845324, 0.4999999999998375, 0.0]","[2.5679571711292746, 0.8973158312729853, -0.05152849118601533]","[-2.0943951023925145, 3.6275987284688282, 0.0]","[0.832093296600797, -0.08745081294356642, -0.5476979312703281, 0.00027775840271506243]","[[0.4000537978649453, 0.09533101686425205, -0.911520134740567], [0.09625550048414705, 0.9847045563315583, 0.14523021506014375], [0.9114229739480897, -0.14583872587038368, 0.3847586627954246]]","[0.29021261581380264, -0.1905232268279125, -0.21391708206867285]","[20.0, 0.0, 0.0]","[71.63587827494288, 87.37724243544407, 71.27679547232836, 88.22560073698632]"
3.1299999999999555,"[0.661028240949141, -0.7242655661043673, 0.06349342517743577]","[0.8553642601606026, 0.5180270093729716, 0.0]","[2.551143041289021, 0.9159275333651087, -0.05127047627777712]","[-2.169906462676291, 3.58294143448509, 0.0]","[0.8318955882425509, -0.08655402087977086, -0.5481405457218336, 0.00027178648739240794]","[[0.39908373653575147, 0.09443534051930179, -0.9120384518723245], [0.09533973243852452, 0.9850166552032988, 0.14370986184203183], [0.9119443550191061, -0.14430577061610822, 0.3841006872106293]]","[0.3051100287917779, -0.19565497516974306, -0.2243299990526687]","[20.0, 0.0, 0.0]","[72.00459696472896, 87.2277837139039, 71.68155893733594, 88.05390515093828]"
3.1349999999999554,"[0.6737839561555862, -0.7196859284375418, 0.06323707279604689]","[0.8443279255021151, 0.535826794978839, 0.0]","[2.5340141185020255, 0.9343835329744119, -0.050992183548049484]","[-2.244466030269446, 3.536712543970873, 0.0]","[0.8316931736168445, -0.0856118791907027, -0.5485954798510352, 0.0002656832514637934]","[[0.3980858577988444, 0.09349064599797131, -0.9125717226231812], [0.09437451378431837, 0.9853410711076929, 0.14211412574518453], [0.9124807400534719, -0.1426971362684852, 0.3834272112568977]]","[0.3195904248608614, -0.200296584406372, -0.23440853622912913]","[20.0, 0.0, 0.0]","[72.36530462623071, 87.08188388173106, 72.0780409245084, 87.8860916348752]"
3.1399999999999553,"[0.6864540267480963, -0.7150140107726697, 0.06298211187830664]","[0.8329212407102035, 0.5533915492431875, 0.0]","[2.5165697839788814, 0.9526730531411172, -0.050696633441928575]","[-2.318041100881429, 3.4889323344454275, 0.0]","[0.8314865142388013, -0.08462570240511005, -0.5490615628534048, 0.0002594772166815788]","[[0.39706266573710114, 0.09249793722738786, -0.913118486882412], [0.09336094445307966, 0.9856768463280317, 0.14044532268343815], [0.9130306531155328, -0.14101519854790232, 0.3827397813788367]]","[0.3336614851071003, -0.20444591741957796, -0.24415901284129451]","[20.0, 0.0, 0.0]","[72.7177697835137, 86.93981017305939, 72.46585891832018, 87.72244160434165]"
3.144999999999955,"[0.6990368756679907, -0.7102506455069642, 0.062728628711097]","[0.8211492091338111, 0.5707135676842777, 0.0]","[2.4988097682989316, 0.9707855365033198, -0.05038672746696987]","[-2.390599402054597, 3.439621763887799, 0.0]","[0.8312760773324952, -0.08359678081993714, -0.5495376214451332, 0.00025319492169057335]","[[0.3960166770175142, 0.09145820242190987, -0.9136772891638266], [0.09230010194712367, 0.98602302825775, 0.1387057278051878], [0.9135926240423334, -0.13926228834529908, 0.3820399617059378]]","[0.3473311019170535, -0.20810325077139935, -0.253588178047088]","[20.0, 0.0, 0.0]","[73.0618197891105, 86.8017801124889, 72.84470839553144, 87.56318422676804]"
3.149999999999955,"[0.7115309245094853, -0.7053967178244476, 0.06247669507376215]","[0.8090169943750584, 0.5877852522923204, 0.0]","[2.4807341498012376, 0.9887106450662773, -0.050065242256314146]","[-2.462109107319969, 3.3888024615439707, 0.0]","[0.8310623330536842, -0.0825263795276762, -0.5500224852868202, 0.00024686095445514475]","[[0.3949504094771576, 0.09037241505757299, -0.9142466847905371], [0.09119304242057039, 0.9863786714834464, 0.13689757286610943], [0.9141651946272653, -0.1374406891688682, 0.3813293247219271]]","[0.36060732204045826, -0.21127104773804442, -0.2627031364680906]","[20.0, 0.0, 0.0]","[73.39733535936215, 86.66796442472086, 73.21435584572659, 87.40849949652757]"
3.154999999999955,"[0.7239345952584915, -0.7004531645991162, 0.06222636886248058]","[0.7965299180243113, 0.6045991148622234, 0.0]","[2.4623433521425553, 1.0064382596355, -0.04973482483120856]","[-2.5325388501574033, 3.3364967184395415, 0.0]","[0.8308457519520183, -0.0814157376556891, -0.5505149918812211, 0.00024049799295262144]","[[0.3938663717494691, 0.08924153483745528, -0.9148252454238267], [0.09004080178064597, 0.986742839645391, 0.135023044045263], [0.9147469241378229, -0.13555263504781406, 0.38060944275199843]]","[0.37349829471143614, -0.2139537413330438, -0.2715112786720902]","[20.0, 0.0, 0.0]","[73.72424542298045, 86.53848996165262, 73.57463218043534, 87.25852132040092]"
3.159999999999955,"[0.7362463120192042, -0.6954209733009388, 0.06197769473832453]","[0.7836934573259576, 0.6211477802781618, 0.0]","[2.443638141085558, 1.0239584789573069, -0.04939798897576521]","[-2.601857737753973, 3.2827274776021524, 0.0]","[0.8306268026625667, -0.08026606780062814, -0.5510139909684719, 0.0002341268531189635]","[[0.392767053883227, 0.08806650863749284, -0.9154115639646974], [0.08884439679518745, 0.9871146070888834, 0.13308428017560517], [0.9153363941972317, -0.13360030886252502, 0.3798818802336436]]","[0.3860122245294172, -0.21615752760319384, -0.2800202165204736]","[20.0, 0.0, 0.0]","[74.04252227644741, 86.41344263181271, 73.92542652700439, 87.11334059898252]"
3.1649999999999547,"[0.7484645027246319, -0.6903011809061522, 0.06173070479344571]","[0.7705132427759109, 0.6374239897485426, 0.0]","[2.4246196205805064, 1.041261618607825, -0.04905711264002668]","[-2.670035364554556, 3.2275183239979337, 0.0]","[0.8304059498164941, -0.07907855564187034, -0.5515183484430632, 0.0002277665430874655]","[[0.3916549189060757, 0.08684827142463648, -0.916004258858674], [0.08760482619483236, 0.9874930603199952, 0.13108337136045928], [0.9159322130616704, -0.131585841071156, 0.3791481867364633]]","[0.3981573288126921, -0.21789016938906253, -0.28823772329154995]","[20.0, 0.0, 0.0]","[74.3521770383391, 86.29287031725494, 74.26668040006311, 86.97300828965528]"
3.1699999999999546,"[0.7605876008275345, -0.6850948728131131, 0.06148541923024558]","[0.7569950556518821, 0.6534206039899599, 0.0]","[2.4052892282029803, 1.0583382096687688, -0.048714436290614525]","[-2.737041825598751, 3.1708934741863324, 0.0]","[0.8301836521607192, -0.07785435971864897, -0.5520269498174252, 0.00022143432281557644]","[[0.3905323952842214, 0.08558774714129126, -0.9166019778359893], [0.08632307176060634, 0.9878772992792799, 0.12902235794810724], [0.916533019326299, -0.12951130880334233, 0.37840989069613845]]","[0.40994179914887896, -0.21916081065860263, -0.29617167847266473]","[20.0, 0.0, 0.0]","[74.65325539342973, 86.17678576353447, 74.59838224088818, 86.83753843717852]"
3.1749999999999545,"[0.7726140469685494, -0.6798031817647693, 0.06124184704879251]","[0.7431448254775214, 0.669130606358717, 0.0]","[2.385648730009227, 1.0751789972257495, -0.04837206213142346]","[-2.802847729638172, 3.112877765697933, 0.0]","[0.8299603608764432, -0.0765946113563235, -0.5525387032573523, 0.00021514576824837074]","[[0.38940187022996403, 0.0842858495517348, -0.917203401120356], [0.08500009938956064, 0.9882664384469444, 0.12690322983737182], [0.9171374850943403, -0.12737873529256885, 0.3776684938277148]]","[0.42137376687831307, -0.219979801446501, -0.3038300170978013]","[20.0, 0.0, 0.0]","[74.94583361654719, 86.06516942909752, 74.92056231307978, 86.70691115856603]"
3.1799999999999544,"[0.7845422906185956, -0.6744272867786405, 0.06099998673813539]","[0.7289686274215424, 0.6845471059285492, 0.0]","[2.36570021486922, 1.0917749387223363, -0.04803195411998037]","[-2.8674242120283786, 3.0534966461399367, 0.0]","[0.829736518086497, -0.07530041472796722, -0.5530525422146457, 0.00020891483921998657]","[[0.38826568380901505, 0.08294348304769687, -0.9178072441402032], [0.08363686013278084, 0.9886596077927723, 0.12472792608783144], [0.9177443186440588, -0.12519008961957934, 0.3769254661834275]]","[0.43246127225833303, -0.22035853336361141, -0.3112206834932642]","[20.0, 0.0, 0.0]","[75.23001486573952, 85.95797228113946, 75.2332879418181, 86.58107556953533]"
3.1849999999999543,"[0.7963707916929417, -0.6689684120850288, 0.06075982696753549]","[0.7144726796329369, 0.6996633405132291, 0.0]","[2.345446088335673, 1.1081172022006378, -0.04769593870821487]","[-2.930742947389939, 2.9927761620339313, 0.0]","[0.8295125555415589, -0.07397284703817317, -0.553567427682315, 0.000202753950346694]","[[0.387126123800041, 0.08156154341152126, -0.9184122597765588], [0.0822342912015142, 0.989055953583805, 0.12249833480914797], [0.9183522666287373, -0.12294728674013135, 0.3761822418205039]]","[0.4432122370675778, -0.22030928557989898, -0.31835158928171786]","[20.0, 0.0, 0.0]","[75.50592573402635, 85.85511852587558, 75.53665908320362, 86.459952640639]"
3.189999999999954,"[0.80809802213462, -0.6634278260740256, 0.06052134727399442]","[0.6996633405135027, 0.7144726796326689, 0.0]","[2.324889066105101, 1.12419716445679, -0.047365706239481914]","[-2.9927761620328086, 2.9307429473910847, 0.0]","[0.8292888934754091, -0.0726129588166824, -0.554082350097473, 0.00019667404421650834]","[[0.3859854212595634, 0.08014091853634953, -0.9190172401817212], [0.08079331693836408, 0.9894546390624142, 0.12021629330487868], [0.9189601158446292, -0.1206521877713693, 0.3754402150446963]]","[0.4536344404205173, -0.2198450811299165, -0.32523057548433637]","[20.0, 0.0, 0.0]","[75.77371304870272, 85.75650826233704, 75.83080420951754, 86.34343797232981]"
3.194999999999954,"[0.8197224674651455, -0.6578068402517416, 0.060284518742797014]","[0.6845471059288297, 0.7289686274212791, 0.0]","[2.3040321671246025, 1.1400064091374282, -0.04704281293673883]","[-3.0534966461388335, 2.8674242120295537, 0.0]","[0.8290659396195286, -0.07122177431012346, -0.5545963309166984, 0.00019068466623061914]","[[0.3848457467461881, 0.07868248910358425, -0.9196210182025166], [0.07931484975150235, 0.989854845006952, 0.1178835884470779], [0.919566694601466, -0.1183066005120922, 0.3747007371957076]]","[0.46373549757384586, -0.2189795533424122, -0.3318653785522974]","[20.0, 0.0, 0.0]","[76.03354090745572, 85.66202004967614, 76.11587649635909, 86.23140447896152]"
3.199999999999954,"[0.8312426283007686, -0.6521068082060545, 0.06004930467811332]","[0.6691306063590016, 0.7431448254772651, 0.0]","[2.282878706395404, 1.1555367248009996, -0.04672868341980684]","[-3.11287776569686, 2.802847729639364, 0.0]","[0.8288440883675051, -0.06980029196081643, -0.5551084238881505, 0.00018479404050170684]","[[0.3837092071591519, 0.07718712921853237, -0.920222468441353], [0.0777997910106739, 0.990255770186695, 0.11550195725896356], [0.9201708737294344, -0.11591228017323085, 0.37396511394119636]]","[0.47352284151616064, -0.21772682215408729, -0.3382636001516387]","[20.0, 0.0, 0.0]","[76.2855879403739, 85.57151337932409, 76.39205029733152, 86.12370497312337]"
3.204999999999954,"[0.8426570218327456, -0.6463291245820495, 0.059815661261014286]","[0.6534206039902525, 0.7569950556516295, 0.0]","[2.2614322875214152, 1.1707801029656262, -0.04642461369263841]","[-3.170893474185274, 2.737041825599977, 0.0]","[0.8286237200798925, -0.06834948496224305, -0.5556177160441172, 0.00017900914626229922]","[[0.3825778431472884, 0.07565570700561809, -0.9208205079874412], [0.07624903190443487, 0.9906566317222434, 0.11307308768392255], [0.9207715672556389, -0.1134709302959116, 0.3732346030466295]]","[0.483003707143136, -0.2161013800319364, -0.3444326805202125]","[20.0, 0.0, 0.0]","[76.53004478727864, 85.484831044401, 76.65951789228052, 86.02017464267637]"
3.209999999999954,"[0.8539641832703527, -0.6404752240672213, 0.05958353819255109]","[0.6374239897488404, 0.7705132427756646, 0.0]","[2.239696795048111, 1.1857287361631692, -0.04613177454446934]","[-3.2275183239969016, 2.6700353645558033, 0.0]","[0.8284052005203563, -0.06687030188141169, -0.556123328436975, 0.00017333579428375145]","[[0.38145362704576563, 0.07408908516490999, -0.9214140968495417], [0.07466345425859393, 0.9910566653619826, 0.11059861952014652], [0.9213677327819791, -0.1109842038355639, 0.3725104125889385]]","[0.49218511782981167, -0.21411798719853622, -0.35037987521146563]","[20.0, 0.0, 0.0]","[76.76711177994935, 85.40180140002103, 76.91848649528833, 85.92063341410804]"
3.2149999999999537,"[0.8651626672455933, -0.6345465803864055, 0.059352879319828744]","[0.6211477802784618, 0.7836934573257197, 0.0]","[2.2176763866340656, 1.200375016017168, -0.045851215311654744]","[-3.282727477601156, 2.60185773775523, 0.0]","[0.828188880414153, -0.06536366733895466, -0.5566244166407556, 0.00016777870285220771]","[[0.38033846129929105, 0.07248812149194707, -0.9220022381204163], [0.07304393131623711, 0.9914551256846189, 0.10808014550122427], [0.9219583715951372, -0.10845370439162369, 0.37179369958268227]]","[0.5010738742211022, -0.21179157582947464, -0.3561122350372438]","[20.0, 0.0, 0.0]","[76.99699681902547, 85.32224050936861, 77.16917550890449, 85.82488819704591]"
3.2199999999999536,"[0.8762510491787636, -0.6285447053063197, 0.05912362324327047]","[0.6045991148625299, 0.7965299180240786, 0.0]","[2.195375485094404, 1.2147115313604324, -0.045583867949869385]","[-3.3364967184385668, 2.532538850158687, 0.0]","[0.8279750951202153, -0.06383048273838698, -0.5571201710396676, 0.00016234157289232127]","[[0.3792341773318904, 0.07085366936299448, -0.9225839779018515], [0.07139132848002441, 0.9918512862371964, 0.10551921250405724], [0.9225425285379866, -0.10588098756348371, 0.3710855689882319]]","[0.5096765450707909, -0.20913716287196601, -0.3616365890206455]","[20.0, 0.0, 0.0]","[77.21991343564959, 85.24595417156881, 77.41181401152635, 85.73273500590541]"
3.2249999999999535,"[0.8872279266042357, -0.6224711476495175, 0.05889570390352113]","[0.5877852522926317, 0.8090169943748322, 0.0]","[2.17279877035238, 1.2287310664062587, -0.04533055136919575]","[-3.3888024615430234, 2.462109107321273, 0.0]","[0.8277641644083544, -0.0622716270365257, -0.5576098169240147, 0.000157027161872492]","[[0.3781425348248746, 0.06918657818792165, -0.9231584050177224], [0.06970650401766884, 0.9922444396173886, 0.10291732286650913], [0.9231192916702875, -0.10326756241444442, 0.3703870730723814]]","[0.5179994599679497, -0.20616977111737286, -0.3669595301699448]","[20.0, 0.0, 0.0]","[77.43607902828477, 85.17273982846662, 77.64663846528273, 85.64396095572243]"
3.2299999999999534,"[0.8980919204559976, -0.6163274923174862, 0.05866905114667515]","[0.5707135676845921, 0.8211492091335925, 0.0]","[2.1499511713322503, 1.2424265989855103, -0.04509197598742058]","[-3.4396217638868833, 2.3905994020559143, 0.0]","[0.8275563923333383, -0.060687957547622025, -0.558092614413007, 0.0001518373561666438]","[[0.3770652213661442, 0.0674876938328945, -0.9237246505410682], [0.0679903097316573, 0.9926338975082307, 0.10027593579824055], [0.9236877917449674, -0.10061489302651495, 0.36969921109270576]]","[0.5260487037977142, -0.20290435814901683, -0.37208740388562456]","[20.0, 0.0, 0.0]","[77.64571326517765, 85.10238834866064, 77.87389063205015, 85.55834613051641]"
3.2349999999999532,"[0.9088416763126589, -0.6101153593225587, 0.05844359126673805]","[0.553391549243508, 0.8329212407099906, 0.0]","[2.1268378578236153, 1.2557912988601638, -0.04486874845961651]","[-3.488932334444536, 2.3180411008827715, 0.0]","[0.8273520671978785, -0.059080310774293855, -0.5585678582229968, 0.00014677324158689133]","[[0.3760038524355797, 0.06575785901502022, -0.9242818871596284], [0.06624359159436523, 0.993018990672857, 0.09759646886921494], [0.9242472015247233, -0.0979244001300055, 0.36902292927797425]]","[0.5338301127920143, -0.19935575277758452, -0.3770262988148342]","[20.0, 0.0, 0.0]","[77.84903664345084, 85.03468568803139, 78.09381568580484, 85.47566532336822]"
3.239999999999953,"[0.919475865601777, -0.6038364028282579, 0.058219247524439965]","[0.5358267949791623, 0.8443279255019099, 0.0]","[2.103464232344467, 1.2688185261223577, -0.04466137654479061]","[-3.5367125439700136, 2.2444660302708006, 0.0]","[0.8271514615968215, -0.05744950325885943, -0.5590348772986675, 0.00014183517183942476]","[[0.37495997169289563, 0.06399791367098613, -0.9248293284027189], [0.06446719034975741, 0.9933990689161887, 0.09488029956138211], [0.9247967349620516, -0.09519746279292565, 0.3683591210779481]]","[0.5413492720330305, -0.1955385985720739, -0.38178203997054005]","[20.0, 0.0, 0.0]","[78.04626919598505, 84.96941442700205, 78.3066605099086, 85.39568964844747]"
